2103,2013,18411,107
2107,2013,21595,102
2110,2013,21405,108
2114,2013,18465,105
2116,2013,26005,104
2118,2013,10793,109
2119,2013,19192,106
2123,2013,20199,101
2125,2013,10714,110
2126,2013,23774,103
1102,2013,33428,120
1104,2013,22406,118
1106,2013,36560,117
1120,2013,41570,119
1124,2013,30779,116
1125,2013,31038,113
1126,2013,29551,111
1134,2013,32097,115
1135,2013,35769,114
1138,2013,32791,112
2104,2013,16975,117
2105,2013,11203,114
2108,2013,13390,113
2109,2013,16200,112
2112,2013,7488,115
2113,2013,9417,118
2117,2013,6688,111
2124,2013,8644,116
2128,2013,14346,119
2129,2013,8225,120
2102,2013,16905,123
2106,2013,10198,127
2111,2013,12145,130
2115,2013,5697,121
2120,2013,19142,122
2121,2013,12204,128
2122,2013,6450,124
2127,2013,9079,129
2130,2013,8876,126
2131,2013,10230,125
3101,2013,7274,114
3106,2013,5291,118
3110,2013,5167,120
3113,2013,7783,117
3114,2013,6990,115
3115,2013,7505,111
3122,2013,6922,112
3124,2013,5171,113
3126,2013,5317,119
3142,2013,10521,116
3102,2013,6179,103
3104,2013,11737,110
3109,2013,3472,104
3112,2013,3391,108
3118,2013,3906,106
3121,2013,3454,107
3123,2013,4682,109
3125,2013,3214,102
3129,2013,2901,101
3130,2013,2837,105
1101,2013,31689,124
1105,2013,32677,121
1121,2013,29579,128
1127,2013,41252,130
1128,2013,35595,127
1136,2013,38157,123
1139,2013,35724,129
1140,2013,34823,126
1141,2013,24248,125
1144,2013,35308,122
1103,2013,23134,108
1107,2013,24865,104
1110,2013,24401,101
1114,2013,25066,109
1116,2013,41734,110
1117,2013,29670,106
1118,2013,26822,107
1119,2013,27054,102
1129,2013,27623,103
1142,2013,22996,105
3105,2013,6299,125
3107,2013,6966,129
3108,2013,8713,122
3111,2013,7247,126
3116,2013,7819,130
3117,2013,5335,124
3119,2013,6646,128
3120,2013,3854,121
3127,2013,5659,127
3128,2013,4790,123
4101,2013,12977,108
4102,2013,10728,102
4105,2013,10471,104
4112,2013,8002,106
4115,2013,5376,105
4116,2013,7721,101
4117,2013,2901,109
4122,2013,11523,103
4136,2013,5122,107
4138,2013,5421,110
4103,2013,7569,126
4106,2013,8467,122
4107,2013,10060,123
4111,2013,9186,128
4113,2013,9042,129
4114,2013,7196,127
4121,2013,2977,121
4123,2013,3006,125
4128,2013,2930,124
4132,2013,7185,130
5102,2013,6005,108
5105,2013,2978,101
5106,2013,4573,103
5107,2013,943,109
5109,2013,5054,102
5110,2013,3217,106
5113,2013,4158,104
5114,2013,2650,107
5117,2013,2675,105
5118,2013,2441,110
5104,2013,3152,113
5108,2013,1629,120
5111,2013,1774,118
5116,2013,1895,116
5120,2013,2919,117
5124,2013,2165,119
5126,2013,1051,111
5127,2013,1629,115
5129,2013,1203,114
5156,2013,1483,112
4104,2013,19934,116
4108,2013,10346,117
4109,2013,6282,115
4118,2013,6839,111
4119,2013,7879,113
4120,2013,4999,120
4124,2013,2873,114
4126,2013,9072,119
4130,2013,3938,118
4134,2013,3761,112
5101,2013,7757,128
5103,2013,5837,123
5112,2013,1633,129
5115,2013,1796,126
5119,2013,3265,122
5121,2013,848,124
5122,2013,2379,130
5123,2013,751,121
5125,2013,1541,127
5128,2013,1910,125
6109,2013,1155,127
6112,2013,926,128
6116,2013,989,124
6118,2013,1706,130
6128,2013,1280,129
6141,2013,1125,126
6145,2013,1176,123
6153,2013,856,121
6157,2013,1387,122
6160,2013,1013,125
6102,2013,1505,114
6104,2013,1612,118
6106,2013,1510,116
6110,2013,1710,119
6114,2013,914,113
6120,2013,1051,112
6131,2013,835,111
6140,2013,709,120
6150,2013,1377,117
6154,2013,1173,115
6101,2013,1923,102
6103,2013,1510,107
6105,2013,1618,108
6107,2013,2447,103
6119,2013,1562,106
6130,2013,2085,104
6136,2013,1504,105
6143,2013,1660,101
6147,2013,731,109
6158,2013,1239,110
7101,2013,1486,108
7109,2013,1829,104
7118,2013,1543,106
7120,2013,1241,102
7121,2013,2173,110
7123,2013,1222,101
7130,2013,1613,109
7131,2013,990,105
7133,2013,1044,107
7134,2013,1099,103
7103,2013,1890,114
7104,2013,2212,112
7106,2013,2516,115
7116,2013,2283,119
7117,2013,1185,116
7119,2013,1428,118
7124,2013,1426,117
7125,2013,2113,111
7128,2013,1173,113
7151,2013,1135,120
7102,2013,1813,128
7105,2013,1164,123
7107,2013,3927,130
7110,2013,2041,126
7113,2013,1617,121
7115,2013,1276,127
7126,2013,1134,129
7129,2013,1330,125
7132,2013,1355,122
7160,2013,589,124
8107,2013,557,110
8109,2013,781,109
8121,2013,479,106
8122,2013,360,102
8123,2013,620,103
8125,2013,214,108
8126,2013,662,107
8127,2013,339,101
8131,2013,603,104
8135,2013,586,105
8101,2013,2244,115
8103,2013,970,111
8104,2013,701,118
8111,2013,655,119
8112,2013,588,113
8114,2013,460,120
8117,2013,614,116
8124,2013,704,114
8128,2013,698,117
8137,2013,785,112
8102,2013,1451,126
8105,2013,479,128
8106,2013,618,125
8108,2013,1314,127
8110,2013,712,123
8115,2013,767,129
8116,2013,648,121
8129,2013,839,122
8132,2013,485,124
8133,2013,708,130
9102,2013,1606,106
9106,2013,3773,110
9110,2013,1301,102
9114,2013,1388,107
9118,2013,1486,105
9119,2013,1270,104
9121,2013,1579,101
9122,2013,910,108
9123,2013,1701,103
9125,2013,1517,109
9104,2013,3555,119
9105,2013,2114,120
9108,2013,1299,111
9111,2013,2532,115
9112,2013,2708,112
9113,2013,2645,113
9115,2013,1172,118
9120,2013,2326,114
9127,2013,2289,116
9129,2013,2312,117
9101,2013,3454,127
9103,2013,3628,129
9107,2013,5285,130
9109,2013,3085,126
9116,2013,1835,121
9117,2013,1990,123
9124,2013,2174,128
9126,2013,1889,122
9128,2013,1255,124
9130,2013,1615,125
10103,2013,228,109
11101,2013,425,102
11102,2013,339,101
12102,2013,1447,115
12107,2013,1877,116
12108,2013,1118,114
12113,2013,1282,118
12118,2013,1172,113
12120,2013,1972,119
12128,2013,878,111
12129,2013,1818,117
12131,2013,1389,112
12132,2013,980,120
12106,2013,1516,130
12109,2013,1516,123
12111,2013,919,124
12114,2013,1193,125
12116,2013,1381,127
12121,2013,1849,122
12122,2013,1690,128
12125,2013,889,121
12127,2013,1347,129
12130,2013,1599,126
1201,2013,29455,207
1203,2013,31709,208
1204,2013,28623,201
1213,2013,32654,202
1214,2013,28882,203
1215,2013,32364,204
1216,2013,28497,206
1217,2013,30785,205
1218,2013,36921,209
2201,2013,9748,203
2202,2013,12582,205
2203,2013,10483,204
2204,2013,9089,209
2205,2013,6116,208
2206,2013,9686,202
2207,2013,8775,207
2208,2013,8366,206
2209,2013,6686,201
12101,2013,2055,108
12103,2013,2109,103
12104,2013,2143,104
12105,2013,1735,102
12110,2013,1359,107
12112,2013,1400,110
12115,2013,1669,101
12117,2013,967,109
12119,2013,1548,106
12126,2013,1313,105
3201,2013,15533,204
3202,2013,10029,202
3203,2013,11748,207
3204,2013,9441,209
3205,2013,6115,201
3206,2013,4720,203
3207,2013,4677,206
3208,2013,5935,205
3218,2013,4445,208
4201,2013,7028,204
4202,2013,3682,206
4203,2013,3271,208
4206,2013,1783,209
4208,2013,4008,205
4210,2013,3434,202
4212,2013,2344,201
4213,2013,2848,203
4218,2013,1926,207
8201,2013,1043,202
8202,2013,640,201
8204,2013,420,207
8205,2013,236,203
8206,2013,414,206
8208,2013,654,205
8209,2013,416,204
8211,2013,491,209
8212,2013,258,208
5201,2013,1651,203
5202,2013,3231,204
5203,2013,1704,207
5204,2013,1343,201
5205,2013,3098,205
5206,2013,1962,209
5207,2013,1532,206
5208,2013,3097,202
5209,2013,1585,208
6201,2013,738,208
6204,2013,1255,209
6205,2013,1016,206
6206,2013,1567,205
6207,2013,1238,202
6209,2013,1234,204
6211,2013,920,207
6213,2013,1059,201
6214,2013,804,203
7201,2013,3532,209
7202,2013,2014,205
7203,2013,2273,208
7204,2013,2246,202
7205,2013,1936,204
7206,2013,1724,203
7211,2013,1007,207
7212,2013,1307,201
7215,2013,1914,206
9201,2013,1164,209
9202,2013,907,201
9203,2013,747,208
9204,2013,644,205
9205,2013,935,207
9206,2013,559,203
9207,2013,754,202
9208,2013,643,206
9213,2013,633,204
10201,2013,2070,203
10202,2013,1728,207
10203,2013,1860,208
10204,2013,2560,204
10205,2013,3552,205
10206,2013,2839,202
10207,2013,1112,206
10208,2013,1737,209
10209,2013,1232,201
11201,2013,891,207
11202,2013,1175,205
11203,2013,693,208
11204,2013,963,209
11205,2013,892,201
11209,2013,849,203
11211,2013,962,202
11216,2013,1328,204
2301,2013,17752,306
2302,2013,15266,308
2303,2013,17448,301
2304,2013,17777,305
2305,2013,11838,304
2306,2013,9463,303
2307,2013,10078,307
2308,2013,7636,302
3301,2013,14825,304
3302,2013,15621,302
3303,2013,8429,306
3304,2013,7888,303
3305,2013,7040,307
3306,2013,6529,305
3309,2013,6799,301
3313,2013,3609,308
1309,2013,25503,308
1310,2013,30600,306
1311,2013,37821,303
1312,2013,29780,302
1313,2013,30049,307
1314,2013,31979,305
1315,2013,33280,301
1316,2013,39773,304
4301,2013,8376,305
4302,2013,2356,307
4303,2013,2340,306
4304,2013,3820,301
4305,2013,4175,304
4306,2013,4347,303
4307,2013,2020,308
4308,2013,1814,302
5301,2013,2230,305
5302,2013,1384,308
5303,2013,1352,301
5307,2013,553,307
5308,2013,923,302
5313,2013,774,306
5314,2013,1337,304
5316,2013,1101,303
6301,2013,1205,306
6302,2013,2042,305
6303,2013,1086,308
6305,2013,1687,301
6306,2013,1252,304
6307,2013,896,302
6308,2013,1005,307
6309,2013,1248,303
7301,2013,2021,301
7302,2013,3468,306
7303,2013,1644,308
7304,2013,2421,305
7305,2013,2455,304
7306,2013,1107,302
7307,2013,1213,303
7308,2013,1015,307
8301,2013,386,305
8302,2013,380,302
8303,2013,709,304
8304,2013,307,307
8305,2013,411,306
8306,2013,541,301
8307,2013,257,308
8308,2013,296,303
9301,2013,802,303
9302,2013,1153,308
9303,2013,799,304
9304,2013,482,305
9305,2013,794,301
9306,2013,989,306
9307,2013,770,307
9308,2013,566,302
10301,2013,1301,308
10302,2013,1219,305
10303,2013,1510,302
10304,2013,2349,306
10305,2013,1932,304
10306,2013,1252,307
10307,2013,1013,303
10308,2013,1569,301
11301,2013,1856,305
11302,2013,1314,304
11303,2013,1572,303
11305,2013,1533,301
11307,2013,718,307
11308,2013,1104,306
11309,2013,1013,308
11314,2013,882,302
1401,2013,24238,402
1403,2013,27447,406
1404,2013,30878,401
1405,2013,34480,403
1406,2013,26105,404
1407,2013,36583,408
1412,2013,22786,405
1415,2013,33323,407
2401,2013,24991,408
2402,2013,18712,403
2403,2013,16995,404
2404,2013,23108,406
2405,2013,16685,407
2406,2013,8934,405
2407,2013,10255,402
2408,2013,7990,401
3401,2013,8741,403
3402,2013,16088,405
3403,2013,6428,408
3404,2013,5966,407
3405,2013,4545,406
3406,2013,6940,404
3408,2013,4210,401
3411,2013,2160,402
4401,2013,6761,403
4402,2013,5456,405
4403,2013,3770,401
4404,2013,4654,404
4405,2013,3141,406
4406,2013,5796,402
4407,2013,3775,408
4408,2013,2730,407
5401,2013,4380,403
5402,2013,1799,408
5403,2013,1375,407
5404,2013,1486,402
5405,2013,1548,406
5406,2013,1191,401
5407,2013,1426,404
5408,2013,1534,405
6401,2013,1527,404
6402,2013,1210,402
6403,2013,1985,408
6404,2013,1955,406
6410,2013,1002,407
6412,2013,1101,405
6413,2013,1390,403
6414,2013,1092,401
7401,2013,529,401
7402,2013,790,404
7403,2013,1381,407
7404,2013,731,402
7405,2013,498,403
7406,2013,663,406
7407,2013,561,408
7408,2013,486,405
8401,2013,712,403
8402,2013,319,407
8403,2013,222,404
8404,2013,687,401
8405,2013,718,402
8406,2013,558,406
8407,2013,665,405
8408,2013,551,408
9401,2013,1101,401
9402,2013,1146,407
9403,2013,674,406
9404,2013,653,405
9405,2013,668,402
9406,2013,1002,404
9407,2013,1185,408
9408,2013,670,403
10401,2013,498,402
10402,2013,691,406
10403,2013,391,405
10404,2013,981,401
10405,2013,457,404
10406,2013,467,408
10407,2013,390,403
10408,2013,444,407
11401,2013,1296,407
12401,2013,3011,406
12402,2013,1545,402
12403,2013,2473,403
12404,2013,1316,404
12405,2013,2324,401
12406,2013,2244,408
12407,2013,2047,407
12408,2013,1685,405
1502,2013,21068,504
1505,2013,24554,503
1508,2013,23723,502
1509,2013,28460,505
1513,2013,25811,507
1514,2013,21230,501
1517,2013,37860,506
1501,2013,23079,508
1503,2013,29545,509
1504,2013,40180,510
1511,2013,30303,511
1516,2013,27304,512
2501,2013,18980,503
2502,2013,14673,504
2503,2013,17698,502
2505,2013,15103,507
2507,2013,15289,506
2509,2013,13247,505
2512,2013,19288,501
2504,2013,21894,509
2506,2013,19001,511
2508,2013,16506,512
2510,2013,17781,510
2511,2013,14243,508
3501,2013,7827,505
3504,2013,6868,507
3507,2013,3071,501
3508,2013,7823,506
3509,2013,2791,503
3511,2013,1546,504
3515,2013,2498,502
3502,2013,8085,512
3503,2013,8640,511
3505,2013,6761,510
3506,2013,4587,509
3510,2013,3589,508
4501,2013,3494,504
4502,2013,9967,505
4504,2013,8435,501
4506,2013,6739,502
4508,2013,4490,503
4512,2013,5496,507
4514,2013,5134,506
4503,2013,5695,510
4505,2013,8587,508
4507,2013,6647,511
4510,2013,7626,509
4524,2013,4488,512
5501,2013,2599,507
5502,2013,2564,502
5507,2013,2116,505
5512,2013,2595,501
5514,2013,960,504
5517,2013,1894,506
5524,2013,1163,503
5503,2013,1361,511
5504,2013,1776,510
5505,2013,2317,509
5515,2013,1336,512
5522,2013,1918,508
6502,2013,1733,505
6503,2013,1623,507
6508,2013,2187,502
6510,2013,1681,503
6516,2013,1533,506
6518,2013,2932,501
6521,2013,2073,504
6501,2013,3322,509
6504,2013,1739,508
6514,2013,1711,510
6519,2013,1501,511
6524,2013,1307,512
7501,2013,811,501
7503,2013,1684,506
7504,2013,693,507
7505,2013,625,503
7508,2013,1942,505
7509,2013,696,502
7512,2013,506,504
7502,2013,1712,510
7506,2013,923,512
7507,2013,962,508
7510,2013,801,509
7511,2013,714,511
8501,2013,458,501
8502,2013,843,506
8505,2013,407,502
8507,2013,640,503
8508,2013,575,505
8511,2013,448,504
8512,2013,305,507
8503,2013,857,509
8504,2013,798,511
8506,2013,180,508
8509,2013,621,512
8510,2013,627,510
9501,2013,825,504
9504,2013,902,506
9505,2013,645,501
9506,2013,818,503
9507,2013,560,502
9508,2013,1012,505
9509,2013,560,507
9502,2013,896,510
9503,2013,838,509
9510,2013,327,508
9511,2013,631,511
9512,2013,556,512
10501,2013,450,505
10503,2013,336,503
10507,2013,403,502
10508,2013,696,501
10509,2013,781,506
10510,2013,734,507
10511,2013,312,504
10502,2013,708,510
10504,2013,267,508
10505,2013,305,511
10506,2013,739,509
10512,2013,828,512
11503,2013,1325,504
11505,2013,1724,502
11508,2013,2162,505
11509,2013,1891,506
11510,2013,1684,507
11511,2013,1964,503
11501,2013,1708,512
11502,2013,2061,511
11504,2013,1963,510
11506,2013,1036,508
11507,2013,1809,509
12501,2013,2033,501
12502,2013,1697,502
12508,2013,1517,504
12510,2013,1281,503
12520,2013,1650,506
12523,2013,1357,505
12524,2013,1362,507
12503,2013,1242,512
12504,2013,1488,508
12505,2013,1363,511
12507,2013,2527,509
12513,2013,1453,510
1612,2013,23227,602
1613,2013,28346,605
1615,2013,34809,603
1619,2013,39797,604
1620,2013,29746,601
1602,2013,33650,608
1614,2013,25470,610
1616,2013,39598,609
1617,2013,27445,607
1618,2013,28784,606
2601,2013,19334,609
2603,2013,12458,606
2604,2013,15531,608
2607,2013,16287,610
2609,2013,11488,607
3601,2013,3393,601
3603,2013,8004,605
3604,2013,6504,604
3608,2013,2404,602
3609,2013,5439,603
2602,2013,13097,602
2605,2013,12975,604
2606,2013,8929,605
2608,2013,11883,601
2610,2013,12227,603
3602,2013,11902,606
3605,2013,7226,607
3606,2013,5169,608
3607,2013,3443,610
3610,2013,4474,609
4602,2013,8350,602
4603,2013,3202,603
4607,2013,4590,601
4608,2013,5030,604
4610,2013,3458,605
5601,2013,2205,602
5604,2013,2209,604
5605,2013,2031,603
5606,2013,1500,601
5609,2013,1387,605
5602,2013,2031,610
5603,2013,3730,607
5607,2013,1074,606
5608,2013,1605,608
5620,2013,2270,609
7601,2013,1102,607
7603,2013,1118,610
7606,2013,893,609
7607,2013,704,608
7610,2013,582,606
4601,2013,7728,609
4604,2013,10388,610
4605,2013,5563,608
4606,2013,5409,606
4609,2013,4099,607
6602,2013,1404,605
6603,2013,891,601
6604,2013,995,602
6607,2013,2244,604
6608,2013,2010,603
6601,2013,2553,608
6605,2013,1623,609
6606,2013,1304,607
6609,2013,939,606
6610,2013,1510,610
7602,2013,998,605
7604,2013,1638,604
7605,2013,624,601
7608,2013,692,602
7609,2013,890,603
8604,2013,1001,602
8606,2013,892,601
8607,2013,854,605
8608,2013,1062,604
8609,2013,1175,603
8601,2013,1695,609
8602,2013,2060,608
8603,2013,1188,606
8605,2013,869,610
8610,2013,935,607
9601,2013,1202,605
9602,2013,947,602
9604,2013,893,603
9607,2013,672,601
9608,2013,781,604
9603,2013,1071,608
9605,2013,507,610
9606,2013,713,606
9609,2013,814,609
9610,2013,796,607
10603,2013,964,601
10604,2013,2350,604
10602,2013,1732,609
10606,2013,2237,606
10609,2013,1066,610
11602,2013,1263,602
11604,2013,1251,605
11605,2013,1297,603
11610,2013,1517,604
11612,2013,1164,601
11601,2013,1482,606
11603,2013,1947,610
11607,2013,1750,609
11608,2013,1115,607
11611,2013,1186,608
1704,2013,25805,702
1718,2013,33545,706
1720,2013,24748,701
1723,2013,28758,707
1724,2013,34158,703
1725,2013,37944,705
1726,2013,29118,704
1701,2013,29089,713
1702,2013,30452,709
1703,2013,31509,711
1719,2013,29733,712
1721,2013,27463,708
1722,2013,35024,710
2701,2013,14951,702
2702,2013,11505,703
2705,2013,15980,701
2706,2013,11101,704
2707,2013,7019,707
2708,2013,11073,706
2712,2013,13195,705
2703,2013,8710,711
2704,2013,8087,709
2709,2013,12687,713
2710,2013,9113,712
2711,2013,6587,708
2713,2013,10010,710
3702,2013,10297,704
3705,2013,4458,703
3706,2013,6426,705
3707,2013,4633,707
3711,2013,3256,701
3712,2013,4224,702
3713,2013,5273,706
4702,2013,7186,709
4703,2013,4591,711
4704,2013,3726,708
4709,2013,3859,712
4715,2013,4606,713
4726,2013,8001,710
5701,2013,2144,702
5703,2013,2340,703
5704,2013,1940,705
5705,2013,5037,704
5706,2013,2159,701
5710,2013,1296,706
5712,2013,1371,707
3701,2013,8184,708
3703,2013,9780,709
3704,2013,9338,710
3708,2013,5902,713
3709,2013,5298,712
3710,2013,6085,711
5702,2013,2545,710
5707,2013,1762,712
5708,2013,2084,713
5709,2013,1211,711
5711,2013,2848,709
5713,2013,1635,708
4701,2013,7090,701
4705,2013,4625,707
4706,2013,3901,706
4707,2013,6285,702
4711,2013,5646,705
4713,2013,4669,703
4717,2013,4079,704
6701,2013,2497,701
6705,2013,1529,705
6712,2013,1043,707
6714,2013,2075,702
6719,2013,1064,703
6723,2013,1283,704
6724,2013,1676,706
6703,2013,1929,713
6706,2013,1252,710
6716,2013,872,708
6722,2013,896,711
6725,2013,1356,709
7703,2013,1409,705
7704,2013,817,702
7705,2013,1088,701
7707,2013,1668,703
7712,2013,1328,706
7713,2013,1190,707
7718,2013,808,704
7701,2013,2587,712
7702,2013,1697,713
7708,2013,2006,709
7710,2013,1934,710
7714,2013,1222,711
7717,2013,1514,708
8701,2013,1264,703
8702,2013,1703,704
8703,2013,547,701
8704,2013,729,702
8706,2013,958,705
8708,2013,638,707
8710,2013,397,706
8705,2013,1107,709
8707,2013,550,710
8709,2013,338,713
8711,2013,640,712
8712,2013,377,708
8713,2013,463,711
9701,2013,576,702
9704,2013,889,704
9705,2013,852,707
