jahr;stimmen;stimmkreis;kandidat;partei
2018;49;102;1810136;1301
2018;77;103;1810136;1301
2018;65;104;1810136;1301
2018;53;105;1810136;1301
2018;95;106;1810136;1301
2018;93;107;1810136;1301
2018;64;108;1810136;1301
2018;54;109;1810136;1301
2018;92;110;1810136;1301
2018;153;111;1810136;1301
2018;146;112;1810136;1301
2018;144;113;1810136;1301
2018;378;114;1810136;1301
2018;129;115;1810136;1301
2018;6212;116;1810136;1301
2018;750;117;1810136;1301
2018;164;118;1810136;1301
2018;98;119;1810136;1301
2018;134;120;1810136;1301
2018;123;121;1810136;1301
2018;156;122;1810136;1301
2018;252;123;1810136;1301
2018;110;124;1810136;1301
2018;98;125;1810136;1301
2018;75;126;1810136;1301
2018;150;127;1810136;1301
2018;160;128;1810136;1301
2018;134;129;1810136;1301
2018;118;130;1810136;1301
2018;173;131;1810136;1301
2018;195;101;1810137;1301
2018;151;102;1810137;1301
2018;224;103;1810137;1301
2018;168;104;1810137;1301
2018;168;105;1810137;1301
2018;255;106;1810137;1301
2018;159;107;1810137;1301
2018;162;108;1810137;1301
2018;124;109;1810137;1301
2018;129;110;1810137;1301
2018;440;111;1810137;1301
2018;232;112;1810137;1301
2018;277;113;1810137;1301
2018;192;114;1810137;1301
2018;226;115;1810137;1301
2018;202;116;1810137;1301
2018;237;117;1810137;1301
2018;567;118;1810137;1301
2018;131;119;1810137;1301
2018;1002;120;1810137;1301
2018;320;121;1810137;1301
2018;165;122;1810137;1301
2018;265;123;1810137;1301
2018;367;124;1810137;1301
2018;198;125;1810137;1301
2018;152;126;1810137;1301
2018;162;127;1810137;1301
2018;168;128;1810137;1301
2018;2094;129;1810137;1301
2018;184;130;1810137;1301
2018;1150;131;1810137;1301
2018;80;101;1810138;1301
2018;100;102;1810138;1301
2018;132;103;1810138;1301
2018;114;104;1810138;1301
2018;91;105;1810138;1301
2018;167;106;1810138;1301
2018;106;107;1810138;1301
2018;80;108;1810138;1301
2018;72;109;1810138;1301
2018;142;110;1810138;1301
2018;448;111;1810138;1301
2018;290;112;1810138;1301
2018;154;113;1810138;1301
2018;139;114;1810138;1301
2018;146;115;1810138;1301
2018;167;116;1810138;1301
2018;149;117;1810138;1301
2018;186;118;1810138;1301
2018;73;119;1810138;1301
2018;182;120;1810138;1301
2018;5105;121;1810138;1301
2018;114;122;1810138;1301
2018;144;123;1810138;1301
2018;212;124;1810138;1301
2018;113;125;1810138;1301
2018;110;126;1810138;1301
2018;247;127;1810138;1301
2018;368;128;1810138;1301
2018;135;129;1810138;1301
2018;229;130;1810138;1301
2018;278;131;1810138;1301
2018;76;101;1810139;1301
2018;67;102;1810139;1301
2018;60;103;1810139;1301
2018;67;104;1810139;1301
2018;127;105;1810139;1301
2018;188;106;1810139;1301
2018;76;107;1810139;1301
2018;48;108;1810139;1301
2018;35;109;1810139;1301
2018;107;110;1810139;1301
2018;116;111;1810139;1301
2018;148;112;1810139;1301
2018;4767;113;1810139;1301
2018;137;114;1810139;1301
2018;210;115;1810139;1301
2018;176;116;1810139;1301
2018;337;117;1810139;1301
2018;753;118;1810139;1301
2018;83;119;1810139;1301
2018;393;120;1810139;1301
2018;133;121;1810139;1301
2018;175;122;1810139;1301
2018;226;123;1810139;1301
2018;88;124;1810139;1301
2018;342;125;1810139;1301
2018;242;126;1810139;1301
2018;99;127;1810139;1301
2018;99;128;1810139;1301
2018;98;129;1810139;1301
2018;68;130;1810139;1301
2018;221;131;1810139;1301
2018;11;101;1810140;1301
2018;18;102;1810140;1301
2018;17;103;1810140;1301
2018;16;104;1810140;1301
2018;12;105;1810140;1301
2018;28;106;1810140;1301
2018;13;107;1810140;1301
2018;21;108;1810140;1301
2018;12;109;1810140;1301
2018;19;110;1810140;1301
2018;28;111;1810140;1301
2018;30;112;1810140;1301
2018;132;113;1810140;1301
2018;24;114;1810140;1301
2018;86;115;1810140;1301
2018;28;116;1810140;1301
2018;331;117;1810140;1301
2018;51;118;1810140;1301
2018;78;119;1810140;1301
2018;34;120;1810140;1301
2018;25;121;1810140;1301
2018;15;122;1810140;1301
2018;48;123;1810140;1301
2018;21;124;1810140;1301
2018;2851;125;1810140;1301
2018;4432;126;1810140;1301
2018;26;127;1810140;1301
2018;26;128;1810140;1301
2018;27;129;1810140;1301
2018;13;130;1810140;1301
2018;31;131;1810140;1301
2018;112;101;1810141;1301
2018;88;102;1810141;1301
2018;120;103;1810141;1301
2018;84;104;1810141;1301
2018;99;105;1810141;1301
2018;199;106;1810141;1301
2018;135;107;1810141;1301
2018;72;108;1810141;1301
2018;70;109;1810141;1301
2018;88;110;1810141;1301
2018;207;111;1810141;1301
2018;155;112;1810141;1301
2018;198;113;1810141;1301
2018;3540;114;1810141;1301
2018;105;115;1810141;1301
2018;276;116;1810141;1301
2018;275;117;1810141;1301
2018;249;118;1810141;1301
2018;87;119;1810141;1301
2018;177;120;1810141;1301
2018;309;121;1810141;1301
2018;136;122;1810141;1301
2018;302;123;1810141;1301
2018;212;124;1810141;1301
2018;124;125;1810141;1301
2018;111;126;1810141;1301
2018;112;127;1810141;1301
2018;230;128;1810141;1301
2018;113;129;1810141;1301
2018;152;130;1810141;1301
2018;225;131;1810141;1301
2018;9;101;1810142;1301
2018;15;102;1810142;1301
2018;16;103;1810142;1301
2018;19;104;1810142;1301
2018;15;105;1810142;1301
2018;26;106;1810142;1301
2018;15;107;1810142;1301
2018;12;108;1810142;1301
2018;14;109;1810142;1301
2018;13;110;1810142;1301
2018;24;111;1810142;1301
2018;19;112;1810142;1301
2018;28;113;1810142;1301
2018;18;114;1810142;1301
2018;1317;115;1810142;1301
2018;18;116;1810142;1301
2018;27;117;1810142;1301
2018;31;118;1810142;1301
2018;4890;119;1810142;1301
2018;24;120;1810142;1301
2018;15;121;1810142;1301
2018;16;122;1810142;1301
2018;29;123;1810142;1301
2018;14;124;1810142;1301
2018;622;125;1810142;1301
2018;465;126;1810142;1301
2018;10;127;1810142;1301
2018;12;128;1810142;1301
2018;25;129;1810142;1301
2018;15;130;1810142;1301
2018;31;131;1810142;1301
2018;16;101;1810143;1301
2018;8;102;1810143;1301
2018;13;103;1810143;1301
2018;13;104;1810143;1301
2018;6;105;1810143;1301
2018;14;106;1810143;1301
2018;13;107;1810143;1301
2018;16;108;1810143;1301
2018;8;109;1810143;1301
2018;8;110;1810143;1301
2018;18;111;1810143;1301
2018;14;112;1810143;1301
2018;13;113;1810143;1301
2018;13;114;1810143;1301
2018;6426;115;1810143;1301
2018;10;116;1810143;1301
2018;17;117;1810143;1301
2018;28;118;1810143;1301
2018;529;119;1810143;1301
2018;22;120;1810143;1301
2018;15;121;1810143;1301
2018;50;122;1810143;1301
2018;16;123;1810143;1301
2018;17;124;1810143;1301
2018;229;125;1810143;1301
2018;96;126;1810143;1301
2018;10;127;1810143;1301
2018;6;128;1810143;1301
2018;29;129;1810143;1301
2018;14;130;1810143;1301
2018;13;131;1810143;1301
2018;35;101;1810144;1301
2018;35;102;1810144;1301
2018;53;103;1810144;1301
2018;56;104;1810144;1301
2018;34;105;1810144;1301
2018;77;106;1810144;1301
2018;40;107;1810144;1301
2018;27;108;1810144;1301
2018;33;109;1810144;1301
2018;1227;110;1810144;1301
2018;56;111;1810144;1301
2018;66;112;1810144;1301
2018;62;113;1810144;1301
2018;45;114;1810144;1301
2018;55;115;1810144;1301
2018;89;116;1810144;1301
2018;57;117;1810144;1301
2018;74;118;1810144;1301
2018;39;119;1810144;1301
2018;85;120;1810144;1301
2018;67;121;1810144;1301
2018;3747;122;1810144;1301
2018;77;123;1810144;1301
2018;50;124;1810144;1301
2018;36;125;1810144;1301
2018;45;126;1810144;1301
2018;74;127;1810144;1301
2018;59;128;1810144;1301
2018;42;129;1810144;1301
2018;54;130;1810144;1301
2018;75;131;1810144;1301
2018;97;101;1810145;1301
2018;278;102;1810145;1301
2018;98;103;1810145;1301
2018;103;104;1810145;1301
2018;89;105;1810145;1301
2018;134;106;1810145;1301
2018;88;107;1810145;1301
2018;118;108;1810145;1301
2018;77;109;1810145;1301
2018;23;110;1810145;1301
2018;56;111;1810145;1301
2018;34;112;1810145;1301
2018;69;113;1810145;1301
2018;49;114;1810145;1301
2018;37;115;1810145;1301
2018;39;116;1810145;1301
2018;56;117;1810145;1301
2018;69;118;1810145;1301
2018;47;119;1810145;1301
2018;80;120;1810145;1301
2018;75;121;1810145;1301
2018;27;122;1810145;1301
2018;104;123;1810145;1301
2018;108;124;1810145;1301
2018;33;125;1810145;1301
2018;32;126;1810145;1301
2018;38;127;1810145;1301
2018;42;128;1810145;1301
2018;69;129;1810145;1301
2018;29;130;1810145;1301
2018;35;131;1810145;1301
2018;11;101;1810146;1301
2018;12;102;1810146;1301
2018;18;103;1810146;1301
2018;36;104;1810146;1301
2018;17;105;1810146;1301
2018;16;106;1810146;1301
2018;12;107;1810146;1301
2018;14;108;1810146;1301
2018;7;109;1810146;1301
2018;8;110;1810146;1301
2018;151;111;1810146;1301
2018;15;112;1810146;1301
2018;8;113;1810146;1301
2018;13;114;1810146;1301
2018;8;115;1810146;1301
2018;5;116;1810146;1301
2018;11;117;1810146;1301
2018;86;118;1810146;1301
2018;10;119;1810146;1301
2018;77;120;1810146;1301
2018;27;121;1810146;1301
2018;9;122;1810146;1301
2018;23;123;1810146;1301
2018;49;124;1810146;1301
2018;6;125;1810146;1301
2018;6;126;1810146;1301
2018;10;127;1810146;1301
2018;4;128;1810146;1301
2018;775;129;1810146;1301
2018;22;130;1810146;1301
2018;176;131;1810146;1301
2018;5043;101;1810201;1302
2018;4584;102;1810201;1302
2018;6529;103;1810201;1302
2018;6047;104;1810201;1302
2018;4440;105;1810201;1302
2018;5893;106;1810201;1302
2018;5825;107;1810201;1302
2018;4797;108;1810201;1302
2018;4647;109;1810201;1302
2018;2112;110;1810201;1302
2018;3612;111;1810201;1302
2018;2187;112;1810201;1302
2018;3891;113;1810201;1302
2018;4239;114;1810201;1302
2018;2822;115;1810201;1302
2018;2752;116;1810201;1302
2018;3522;117;1810201;1302
2018;5038;118;1810201;1302
2018;2133;119;1810201;1302
2018;4005;120;1810201;1302
2018;2720;121;1810201;1302
2018;1401;122;1810201;1302
2018;6597;123;1810201;1302
2018;1766;125;1810201;1302
2018;2239;126;1810201;1302
2018;2839;127;1810201;1302
2018;2984;128;1810201;1302
2018;4010;129;1810201;1302
2018;3383;130;1810201;1302
2018;4318;131;1810201;1302
2018;773;101;1810202;1302
2018;935;102;1810202;1302
2018;1036;103;1810202;1302
2018;895;104;1810202;1302
2018;788;105;1810202;1302
2018;954;106;1810202;1302
2018;618;108;1810202;1302
2018;550;109;1810202;1302
2018;276;110;1810202;1302
2018;399;111;1810202;1302
2018;270;112;1810202;1302
2018;482;113;1810202;1302
2018;619;114;1810202;1302
2018;341;115;1810202;1302
2018;321;116;1810202;1302
2018;460;117;1810202;1302
2018;634;118;1810202;1302
2018;261;119;1810202;1302
2018;466;120;1810202;1302
2018;336;121;1810202;1302
2018;167;122;1810202;1302
2018;921;123;1810202;1302
2018;3650;124;1810202;1302
2018;197;125;1810202;1302
2018;304;126;1810202;1302
2018;284;127;1810202;1302
2018;405;128;1810202;1302
2018;440;129;1810202;1302
2018;346;130;1810202;1302
2018;566;131;1810202;1302
2018;320;101;1810203;1302
2018;236;102;1810203;1302
2018;359;103;1810203;1302
2018;366;104;1810203;1302
2018;377;105;1810203;1302
2018;332;106;1810203;1302
2018;377;107;1810203;1302
2018;270;108;1810203;1302
2018;239;109;1810203;1302
2018;201;110;1810203;1302
2018;225;111;1810203;1302
2018;178;112;1810203;1302
2018;343;113;1810203;1302
2018;157;115;1810203;1302
2018;730;116;1810203;1302
2018;263;117;1810203;1302
2018;354;118;1810203;1302
2018;166;119;1810203;1302
2018;269;120;1810203;1302
2018;175;121;1810203;1302
2018;202;122;1810203;1302
2018;462;123;1810203;1302
2018;743;124;1810203;1302
2018;139;125;1810203;1302
2018;159;126;1810203;1302
2018;249;127;1810203;1302
2018;476;128;1810203;1302
2018;166;129;1810203;1302
2018;305;130;1810203;1302
2018;347;131;1810203;1302
2018;337;101;1810204;1302
2018;140;102;1810204;1302
2018;382;103;1810204;1302
2018;370;104;1810204;1302
2018;384;105;1810204;1302
2018;425;107;1810204;1302
2018;269;108;1810204;1302
2018;237;109;1810204;1302
2018;47;110;1810204;1302
2018;81;111;1810204;1302
2018;43;112;1810204;1302
2018;155;113;1810204;1302
2018;127;114;1810204;1302
2018;32;115;1810204;1302
2018;49;116;1810204;1302
2018;103;117;1810204;1302
2018;231;118;1810204;1302
2018;51;119;1810204;1302
2018;108;120;1810204;1302
2018;58;121;1810204;1302
2018;34;122;1810204;1302
2018;162;123;1810204;1302
2018;259;124;1810204;1302
2018;42;125;1810204;1302
2018;57;126;1810204;1302
2018;63;127;1810204;1302
2018;43;128;1810204;1302
2018;83;129;1810204;1302
2018;69;130;1810204;1302
2018;98;131;1810204;1302
2018;306;101;1810205;1302
2018;97;102;1810205;1302
2018;168;104;1810205;1302
2018;137;105;1810205;1302
2018;171;106;1810205;1302
2018;187;107;1810205;1302
2018;99;108;1810205;1302
2018;174;109;1810205;1302
2018;26;110;1810205;1302
2018;161;111;1810205;1302
2018;15;112;1810205;1302
2018;64;113;1810205;1302
2018;70;114;1810205;1302
2018;15;115;1810205;1302
2018;44;116;1810205;1302
2018;43;117;1810205;1302
2018;69;118;1810205;1302
2018;15;119;1810205;1302
2018;50;120;1810205;1302
2018;46;121;1810205;1302
2018;9;122;1810205;1302
2018;97;123;1810205;1302
2018;238;124;1810205;1302
2018;14;125;1810205;1302
2018;37;126;1810205;1302
2018;34;127;1810205;1302
2018;36;128;1810205;1302
2018;67;129;1810205;1302
2018;31;130;1810205;1302
2018;62;131;1810205;1302
2018;236;101;1810206;1302
2018;137;102;1810206;1302
2018;232;103;1810206;1302
2018;397;105;1810206;1302
2018;216;106;1810206;1302
2018;215;107;1810206;1302
2018;398;108;1810206;1302
2018;189;109;1810206;1302
2018;22;110;1810206;1302
2018;40;111;1810206;1302
2018;16;112;1810206;1302
2018;99;113;1810206;1302
2018;76;114;1810206;1302
2018;26;115;1810206;1302
2018;52;116;1810206;1302
2018;54;117;1810206;1302
2018;94;118;1810206;1302
2018;34;119;1810206;1302
2018;62;120;1810206;1302
2018;33;121;1810206;1302
2018;17;122;1810206;1302
2018;147;123;1810206;1302
2018;179;124;1810206;1302
2018;24;125;1810206;1302
2018;34;126;1810206;1302
2018;33;127;1810206;1302
2018;47;128;1810206;1302
2018;58;129;1810206;1302
2018;35;130;1810206;1302
2018;76;131;1810206;1302
2018;221;101;1810207;1302
2018;147;102;1810207;1302
2018;239;103;1810207;1302
2018;360;104;1810207;1302
2018;295;106;1810207;1302
2018;188;107;1810207;1302
2018;214;108;1810207;1302
2018;161;109;1810207;1302
2018;32;110;1810207;1302
2018;42;111;1810207;1302
2018;27;112;1810207;1302
2018;136;113;1810207;1302
2018;169;114;1810207;1302
2018;71;115;1810207;1302
2018;52;116;1810207;1302
2018;84;117;1810207;1302
2018;123;118;1810207;1302
2018;44;119;1810207;1302
2018;69;120;1810207;1302
2018;38;121;1810207;1302
2018;25;122;1810207;1302
2018;153;123;1810207;1302
2018;162;124;1810207;1302
2018;37;125;1810207;1302
2018;47;126;1810207;1302
2018;42;127;1810207;1302
2018;35;128;1810207;1302
2018;62;129;1810207;1302
2018;41;130;1810207;1302
2018;89;131;1810207;1302
2018;229;101;1810208;1302
2018;216;102;1810208;1302
2018;305;103;1810208;1302
2018;649;104;1810208;1302
2018;349;105;1810208;1302
2018;283;106;1810208;1302
2018;253;107;1810208;1302
2018;317;109;1810208;1302
2018;28;110;1810208;1302
2018;62;111;1810208;1302
2018;25;112;1810208;1302
2018;105;113;1810208;1302
2018;85;114;1810208;1302
2018;29;115;1810208;1302
2018;48;116;1810208;1302
2018;148;117;1810208;1302
2018;80;118;1810208;1302
2018;28;119;1810208;1302
2018;52;120;1810208;1302
2018;40;121;1810208;1302
2018;18;122;1810208;1302
2018;148;123;1810208;1302
2018;270;124;1810208;1302
2018;15;125;1810208;1302
2018;27;126;1810208;1302
2018;33;127;1810208;1302
2018;43;128;1810208;1302
2018;75;129;1810208;1302
2018;35;130;1810208;1302
2018;55;131;1810208;1302
2018;114;101;1810209;1302
2018;71;102;1810209;1302
2018;120;103;1810209;1302
2018;146;104;1810209;1302
2018;112;105;1810209;1302
2018;138;106;1810209;1302
2018;123;107;1810209;1302
2018;96;108;1810209;1302
2018;105;109;1810209;1302
2018;36;110;1810209;1302
2018;49;111;1810209;1302
2018;94;112;1810209;1302
2018;94;114;1810209;1302
2018;43;115;1810209;1302
2018;41;116;1810209;1302
2018;150;117;1810209;1302
2018;146;118;1810209;1302
2018;55;119;1810209;1302
2018;95;120;1810209;1302
2018;33;121;1810209;1302
2018;28;122;1810209;1302
2018;123;123;1810209;1302
2018;104;124;1810209;1302
2018;88;125;1810209;1302
2018;195;126;1810209;1302
2018;41;127;1810209;1302
2018;38;128;1810209;1302
2018;48;129;1810209;1302
2018;38;130;1810209;1302
2018;82;131;1810209;1302
2018;322;101;1810210;1302
2018;223;102;1810210;1302
2018;367;103;1810210;1302
2018;389;104;1810210;1302
2018;294;105;1810210;1302
2018;352;106;1810210;1302
2018;325;107;1810210;1302
2018;252;108;1810210;1302
2018;246;109;1810210;1302
2018;79;110;1810210;1302
2018;109;111;1810210;1302
2018;75;112;1810210;1302
2018;184;113;1810210;1302
2018;208;114;1810210;1302
2018;78;115;1810210;1302
2018;114;116;1810210;1302
2018;152;117;1810210;1302
2018;218;118;1810210;1302
2018;104;119;1810210;1302
2018;133;120;1810210;1302
2018;62;121;1810210;1302
2018;43;122;1810210;1302
2018;267;123;1810210;1302
2018;360;124;1810210;1302
2018;59;125;1810210;1302
2018;100;126;1810210;1302
2018;103;127;1810210;1302
2018;86;128;1810210;1302
2018;107;130;1810210;1302
2018;202;131;1810210;1302
2018;37;101;1810211;1302
2018;48;102;1810211;1302
2018;52;103;1810211;1302
2018;53;104;1810211;1302
2018;47;105;1810211;1302
2018;43;106;1810211;1302
2018;39;107;1810211;1302
2018;57;108;1810211;1302
2018;50;109;1810211;1302
2018;11;110;1810211;1302
2018;28;111;1810211;1302
2018;11;112;1810211;1302
2018;47;113;1810211;1302
2018;63;114;1810211;1302
2018;10;115;1810211;1302
2018;46;116;1810211;1302
2018;112;117;1810211;1302
2018;37;118;1810211;1302
2018;33;119;1810211;1302
2018;28;120;1810211;1302
2018;15;121;1810211;1302
2018;3;122;1810211;1302
2018;552;124;1810211;1302
2018;8;125;1810211;1302
2018;20;126;1810211;1302
2018;22;127;1810211;1302
2018;16;128;1810211;1302
2018;39;129;1810211;1302
2018;11;130;1810211;1302
2018;33;131;1810211;1302
2018;72;101;1810212;1302
2018;53;102;1810212;1302
2018;72;103;1810212;1302
2018;79;104;1810212;1302
2018;57;105;1810212;1302
2018;69;106;1810212;1302
2018;69;107;1810212;1302
2018;63;108;1810212;1302
2018;44;109;1810212;1302
2018;44;111;1810212;1302
2018;104;112;1810212;1302
2018;43;113;1810212;1302
2018;104;114;1810212;1302
2018;25;115;1810212;1302
2018;122;116;1810212;1302
2018;51;117;1810212;1302
2018;78;118;1810212;1302
2018;27;119;1810212;1302
2018;46;120;1810212;1302
2018;34;121;1810212;1302
2018;3923;122;1810212;1302
2018;71;123;1810212;1302
2018;85;124;1810212;1302
2018;13;125;1810212;1302
2018;42;126;1810212;1302
2018;79;127;1810212;1302
2018;120;128;1810212;1302
2018;42;129;1810212;1302
2018;630;130;1810212;1302
2018;62;131;1810212;1302
2018;88;101;1810213;1302
2018;68;102;1810213;1302
2018;119;103;1810213;1302
2018;122;104;1810213;1302
2018;102;105;1810213;1302
2018;191;106;1810213;1302
2018;97;107;1810213;1302
2018;105;108;1810213;1302
2018;92;109;1810213;1302
2018;22;110;1810213;1302
2018;58;111;1810213;1302
2018;25;112;1810213;1302
2018;311;113;1810213;1302
2018;72;114;1810213;1302
2018;34;115;1810213;1302
2018;44;116;1810213;1302
2018;65;117;1810213;1302
2018;44;119;1810213;1302
2018;525;120;1810213;1302
2018;42;121;1810213;1302
2018;37;122;1810213;1302
2018;101;123;1810213;1302
2018;165;124;1810213;1302
2018;24;125;1810213;1302
2018;40;126;1810213;1302
2018;43;127;1810213;1302
2018;47;128;1810213;1302
2018;109;129;1810213;1302
2018;56;130;1810213;1302
2018;92;131;1810213;1302
2018;37;102;1810214;1302
2018;202;103;1810214;1302
2018;74;104;1810214;1302
2018;68;105;1810214;1302
2018;107;106;1810214;1302
2018;63;107;1810214;1302
2018;38;108;1810214;1302
2018;80;109;1810214;1302
2018;4;110;1810214;1302
2018;20;111;1810214;1302
2018;7;112;1810214;1302
2018;14;113;1810214;1302
2018;14;114;1810214;1302
2018;7;115;1810214;1302
2018;13;116;1810214;1302
2018;9;117;1810214;1302
2018;35;118;1810214;1302
2018;11;119;1810214;1302
2018;16;120;1810214;1302
2018;6;121;1810214;1302
2018;6;122;1810214;1302
2018;34;123;1810214;1302
2018;68;124;1810214;1302
2018;5;125;1810214;1302
2018;5;126;1810214;1302
2018;9;127;1810214;1302
2018;8;128;1810214;1302
2018;11;129;1810214;1302
2018;9;130;1810214;1302
2018;24;131;1810214;1302
2018;56;101;1810215;1302
2018;34;102;1810215;1302
2018;58;103;1810215;1302
2018;45;104;1810215;1302
2018;31;105;1810215;1302
2018;53;106;1810215;1302
2018;25;107;1810215;1302
2018;45;108;1810215;1302
2018;38;109;1810215;1302
2018;18;110;1810215;1302
2018;22;111;1810215;1302
2018;11;112;1810215;1302
2018;28;113;1810215;1302
2018;23;114;1810215;1302
2018;10;115;1810215;1302
2018;15;116;1810215;1302
2018;25;117;1810215;1302
2018;787;118;1810215;1302
2018;13;119;1810215;1302
2018;9;121;1810215;1302
2018;6;122;1810215;1302
2018;31;123;1810215;1302
2018;59;124;1810215;1302
2018;6;125;1810215;1302
2018;14;126;1810215;1302
2018;14;127;1810215;1302
2018;9;128;1810215;1302
2018;1301;129;1810215;1302
2018;18;130;1810215;1302
2018;43;131;1810215;1302
2018;105;101;1810216;1302
2018;93;102;1810216;1302
2018;152;103;1810216;1302
2018;143;104;1810216;1302
2018;98;105;1810216;1302
2018;120;106;1810216;1302
2018;101;107;1810216;1302
2018;87;108;1810216;1302
2018;99;109;1810216;1302
2018;94;110;1810216;1302
2018;87;111;1810216;1302
2018;685;112;1810216;1302
2018;90;113;1810216;1302
2018;128;114;1810216;1302
2018;54;115;1810216;1302
2018;57;116;1810216;1302
2018;116;117;1810216;1302
2018;88;118;1810216;1302
2018;53;119;1810216;1302
2018;55;120;1810216;1302
2018;46;121;1810216;1302
2018;44;122;1810216;1302
2018;84;123;1810216;1302
2018;127;124;1810216;1302
2018;86;125;1810216;1302
2018;38;126;1810216;1302
2018;148;127;1810216;1302
2018;97;128;1810216;1302
2018;77;129;1810216;1302
2018;115;131;1810216;1302
2018;54;101;1810217;1302
2018;59;103;1810217;1302
2018;80;104;1810217;1302
2018;68;105;1810217;1302
2018;53;106;1810217;1302
2018;119;107;1810217;1302
2018;59;108;1810217;1302
2018;84;109;1810217;1302
2018;13;110;1810217;1302
2018;26;111;1810217;1302
2018;13;112;1810217;1302
2018;38;113;1810217;1302
2018;24;114;1810217;1302
2018;16;115;1810217;1302
2018;19;116;1810217;1302
2018;26;117;1810217;1302
2018;35;118;1810217;1302
2018;20;119;1810217;1302
2018;38;120;1810217;1302
2018;10;121;1810217;1302
2018;7;122;1810217;1302
2018;55;123;1810217;1302
2018;52;124;1810217;1302
2018;12;125;1810217;1302
2018;26;126;1810217;1302
2018;17;127;1810217;1302
2018;23;128;1810217;1302
2018;36;129;1810217;1302
2018;19;130;1810217;1302
2018;31;131;1810217;1302
2018;65;101;1810218;1302
2018;46;102;1810218;1302
2018;83;103;1810218;1302
2018;79;104;1810218;1302
2018;62;105;1810218;1302
2018;75;106;1810218;1302
2018;54;107;1810218;1302
2018;84;108;1810218;1302
2018;79;109;1810218;1302
2018;36;110;1810218;1302
2018;38;111;1810218;1302
2018;29;112;1810218;1302
2018;45;113;1810218;1302
2018;40;114;1810218;1302
2018;1564;115;1810218;1302
2018;49;116;1810218;1302
2018;49;117;1810218;1302
2018;66;118;1810218;1302
2018;44;120;1810218;1302
2018;27;121;1810218;1302
2018;9;122;1810218;1302
2018;67;123;1810218;1302
2018;62;124;1810218;1302
2018;308;125;1810218;1302
2018;375;126;1810218;1302
2018;40;127;1810218;1302
2018;47;128;1810218;1302
2018;48;129;1810218;1302
2018;41;130;1810218;1302
2018;73;131;1810218;1302
2018;102;101;1810219;1302
2018;85;102;1810219;1302
2018;133;103;1810219;1302
2018;142;104;1810219;1302
2018;92;105;1810219;1302
2018;89;106;1810219;1302
2018;98;107;1810219;1302
2018;140;108;1810219;1302
2018;20;110;1810219;1302
2018;24;111;1810219;1302
2018;11;112;1810219;1302
2018;41;113;1810219;1302
2018;31;114;1810219;1302
2018;14;115;1810219;1302
2018;27;116;1810219;1302
2018;42;117;1810219;1302
2018;51;118;1810219;1302
2018;32;119;1810219;1302
2018;27;120;1810219;1302
2018;18;121;1810219;1302
2018;11;122;1810219;1302
2018;64;123;1810219;1302
2018;57;124;1810219;1302
2018;19;125;1810219;1302
2018;19;126;1810219;1302
2018;23;127;1810219;1302
2018;19;128;1810219;1302
2018;37;129;1810219;1302
2018;18;130;1810219;1302
2018;39;131;1810219;1302
2018;64;101;1810220;1302
2018;33;102;1810220;1302
2018;74;103;1810220;1302
2018;63;104;1810220;1302
2018;44;105;1810220;1302
2018;67;106;1810220;1302
2018;71;107;1810220;1302
2018;62;108;1810220;1302
2018;43;109;1810220;1302
2018;26;110;1810220;1302
2018;45;111;1810220;1302
2018;53;112;1810220;1302
2018;50;113;1810220;1302
2018;69;114;1810220;1302
2018;28;115;1810220;1302
2018;41;116;1810220;1302
2018;39;117;1810220;1302
2018;47;118;1810220;1302
2018;21;119;1810220;1302
2018;30;120;1810220;1302
2018;147;121;1810220;1302
2018;24;122;1810220;1302
2018;54;123;1810220;1302
2018;102;124;1810220;1302
2018;22;125;1810220;1302
2018;15;126;1810220;1302
2018;921;127;1810220;1302
2018;35;129;1810220;1302
2018;109;130;1810220;1302
2018;57;131;1810220;1302
2018;17;101;1810221;1302
2018;9;102;1810221;1302
2018;34;103;1810221;1302
2018;23;104;1810221;1302
2018;22;105;1810221;1302
2018;28;106;1810221;1302
2018;38;107;1810221;1302
2018;23;108;1810221;1302
2018;20;109;1810221;1302
2018;16;110;1810221;1302
2018;22;111;1810221;1302
2018;7;112;1810221;1302
2018;38;113;1810221;1302
2018;26;114;1810221;1302
2018;19;116;1810221;1302
2018;40;117;1810221;1302
2018;34;118;1810221;1302
2018;1615;119;1810221;1302
2018;18;120;1810221;1302
2018;4;121;1810221;1302
2018;8;122;1810221;1302
2018;21;123;1810221;1302
2018;20;124;1810221;1302
2018;265;125;1810221;1302
2018;415;126;1810221;1302
2018;16;127;1810221;1302
2018;19;128;1810221;1302
2018;22;129;1810221;1302
2018;26;130;1810221;1302
2018;47;131;1810221;1302
2018;19;101;1810222;1302
2018;4;102;1810222;1302
2018;17;103;1810222;1302
2018;12;104;1810222;1302
2018;12;105;1810222;1302
2018;18;106;1810222;1302
2018;5;107;1810222;1302
2018;18;108;1810222;1302
2018;26;109;1810222;1302
2018;5;110;1810222;1302
2018;105;111;1810222;1302
2018;6;112;1810222;1302
2018;6;113;1810222;1302
2018;7;114;1810222;1302
2018;5;115;1810222;1302
2018;5;116;1810222;1302
2018;8;117;1810222;1302
2018;18;118;1810222;1302
2018;5;119;1810222;1302
2018;160;120;1810222;1302
2018;4;121;1810222;1302
2018;3;122;1810222;1302
2018;9;123;1810222;1302
2018;15;124;1810222;1302
